date,category,channel,ad_platform,campaign_name,ad_name,target_customer,audience_targeting,price,promotion_discount,distribution_index,holiday_flag,holiday_name,revenue,sales_volume,market_share,spend,impressions,clicks,add_to_carts,orders
2024-03-02,Kitchen Appliances,Direct,Direct Site,Refresh Kitche 2024,Direct Site - Kitche Ad,Home Enthusiast,Interests,40.96,0.21,0.74,0,,2653.39,82,0.18,1442.14,805058,36224,6956,2858
2024-03-02,Kitchen Appliances,Social,Meta,Spring Kitche 2024,Meta - Kitche Ad,Professional Designer,Keywords,413.64,0.14,0.91,0,,34150.12,96,0.22,452.18,618015,22852,5664,2325
2024-03-02,Tabletop & Dining,Partnership/Affiliate,Rakuten,Promo Tablet 2024,Rakuten - Tablet Ad,Home Enthusiast,Broad,449.1,0.16,0.75,0,,25652.59,68,0.18,2185.51,987024,10124,1994,1071
2024-03-02,Storage & Organization,SEO,Google,Summer Storag 2024,Google - Storag Ad,DIY Decorator,Keywords,267.11,0.06,0.73,0,,18078.0,72,0.05,1566.83,414693,5070,630,302
2024-03-02,Home Décor,Display,BlogTO,Refresh Home D 2024,BlogTO - Home D Ad,DIY Decorator,Retargeting,431.77,0.15,0.83,0,,31929.39,87,0.18,635.94,863311,34345,5087,2555
2024-03-02,Bedding & Bath,Partnership/Affiliate,Rakuten,Promo Beddin 2024,Rakuten - Beddin Ad,Professional Designer,Interests,155.38,0.03,0.88,0,,13866.11,92,0.12,898.03,409562,15524,1885,911
2024-03-02,Bedding & Bath,TV,Bell Media,Spring Beddin 2024,Bell Media - Beddin Ad,Professional Designer,Retargeting,73.26,0.1,0.87,0,,4549.45,69,0.06,1986.22,694115,24151,2621,1523
2024-03-02,Bedding & Bath,SEM,Bing,Promo Beddin 2024,Bing - Beddin Ad,Professional Designer,Keywords,491.15,0.09,0.96,0,,37543.51,84,0.15,1111.62,745530,23113,4682,2036
2024-03-03,Cookware & Bakeware,Email,Salesforce,Promo Cookwa 2024,Salesforce - Cookwa Ad,DIY Decorator,Broad,149.99,0.19,0.79,0,,9597.86,79,0.13,2756.86,681472,20001,5850,3048
2024-03-03,Kitchen Appliances,eFlyers,RetailMeNot,Summer Kitche 2024,RetailMeNot - Kitche Ad,DIY Decorator,Interests,300.59,0.15,0.88,0,,16352.1,64,0.22,295.95,35955,1584,208,87
2024-03-03,Tabletop & Dining,Radio,Rogers,Refresh Tablet 2024,Rogers - Tablet Ad,Home Enthusiast,Broad,66.13,0.22,0.92,0,,5054.98,98,0.13,2922.63,972181,12224,2718,1149
2024-03-03,Storage & Organization,SEO,Bing,Refresh Storag 2024,Bing - Storag Ad,DIY Decorator,Keywords,462.92,0.08,0.91,0,,31089.71,73,0.13,2967.73,606651,19569,2722,1356
2024-03-03,Storage & Organization,Referring Domain,Design*Sponge,Summer Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,225.52,0.13,0.94,0,,17658.22,90,0.07,170.3,706138,9778,1042,446
2024-03-03,Storage & Organization,Social,Meta,Promo Storag 2024,Meta - Storag Ad,DIY Decorator,Keywords,180.24,0.17,0.99,0,,14211.92,95,0.2,1631.65,204372,8848,1894,937
2024-03-03,Home Décor,Email,Klaviyo,Spring Home D 2024,Klaviyo - Home D Ad,Professional Designer,Retargeting,318.35,0.22,0.87,0,,22596.48,91,0.08,1600.02,110814,1630,238,123
2024-03-03,Home Décor,Email,Klaviyo,Summer Home D 2024,Klaviyo - Home D Ad,Professional Designer,Interests,204.36,0.09,0.96,0,,15807.25,85,0.08,935.4,565383,18665,5051,2961
2024-03-03,Bedding & Bath,Direct,Direct Site,Spring Beddin 2024,Direct Site - Beddin Ad,DIY Decorator,Keywords,297.64,0.23,1.0,0,,24064.19,105,0.18,193.6,446875,9131,1524,842
2024-03-03,Bedding & Bath,SEM,Google,Refresh Beddin 2024,Google - Beddin Ad,DIY Decorator,Keywords,129.27,0.02,0.98,0,,11528.3,91,0.23,2138.96,807762,34167,5780,2393
2024-03-03,Bedding & Bath,TV,Bell Media,Promo Beddin 2024,Bell Media - Beddin Ad,Home Enthusiast,Interests,365.81,0.03,0.85,0,,28032.02,79,0.1,1115.75,505792,11196,3022,1795
2024-03-04,Cookware & Bakeware,Social,Pinterest,Summer Cookwa 2024,Pinterest - Cookwa Ad,DIY Decorator,Retargeting,345.74,0.18,0.87,0,,25515.61,90,0.06,2320.48,734222,11020,2647,1349
2024-03-04,Kitchen Appliances,Radio,Bell Media,Refresh Kitche 2024,Bell Media - Kitche Ad,Professional Designer,Broad,181.42,0.23,0.77,0,,9638.84,69,0.07,129.14,438130,17480,4853,2711
2024-03-04,Tabletop & Dining,Social,Pinterest,Summer Tablet 2024,Pinterest - Tablet Ad,Home Enthusiast,Keywords,42.48,0.11,0.78,0,,3062.38,81,0.11,1847.01,938677,18557,2940,1532
2024-03-04,Tabletop & Dining,Radio,Bell Media,Spring Tablet 2024,Bell Media - Tablet Ad,Home Enthusiast,Interests,470.11,0.05,0.91,0,,42427.43,95,0.21,2703.16,905475,17033,4132,2430
2024-03-04,Tabletop & Dining,Partnership/Affiliate,Honey,Summer Tablet 2024,Honey - Tablet Ad,DIY Decorator,Interests,169.65,0.14,0.73,0,,11817.82,81,0.12,1291.42,657079,19349,2238,1303
2024-03-04,Storage & Organization,Display,CTV,Summer Storag 2024,CTV - Storag Ad,Home Enthusiast,Interests,366.58,0.2,0.71,0,,21408.27,73,0.1,1376.8,806313,22698,2788,1393
2024-03-04,Storage & Organization,Social,Meta,Refresh Storag 2024,Meta - Storag Ad,DIY Decorator,Retargeting,160.7,0.24,0.72,0,,9892.69,81,0.22,1213.42,24764,1102,194,79
2024-03-04,Storage & Organization,Display,CTV,Summer Storag 2024,CTV - Storag Ad,DIY Decorator,Retargeting,273.26,0.17,0.71,0,,13608.35,60,0.2,2817.95,959260,32950,9180,5366
2024-03-04,Home Décor,eFlyers,Flipp,Spring Home D 2024,Flipp - Home D Ad,Professional Designer,Retargeting,434.89,0.2,0.98,0,,40357.79,116,0.2,2441.45,585170,14936,3648,1953
2024-03-04,Home Décor,Partnership/Affiliate,Honey,Promo Home D 2024,Honey - Home D Ad,DIY Decorator,Interests,93.84,0.1,0.92,0,,7432.13,88,0.23,482.43,20920,444,105,47
2024-03-04,Bedding & Bath,Partnership/Affiliate,Honey,Refresh Beddin 2024,Honey - Beddin Ad,DIY Decorator,Retargeting,33.72,0.07,0.78,0,,2383.33,76,0.1,1993.79,814043,27937,3488,1791
2024-03-05,Cookware & Bakeware,Direct,Direct Site,Promo Cookwa 2024,Direct Site - Cookwa Ad,Professional Designer,Keywords,228.36,0.12,0.99,0,,24114.82,120,0.15,2548.54,233424,6149,1327,551
2024-03-05,Cookware & Bakeware,eFlyers,RetailMeNot,Spring Cookwa 2024,RetailMeNot - Cookwa Ad,Professional Designer,Broad,140.13,0.2,0.78,0,,7398.86,66,0.15,759.51,187971,2984,667,273
2024-03-05,Kitchen Appliances,Referring Domain,FoodNetwork.ca,Summer Kitche 2024,FoodNetwork.ca - Kitche Ad,DIY Decorator,Retargeting,296.25,0.01,0.92,0,,31088.47,106,0.06,2172.19,276638,13558,1399,796
2024-03-05,Tabletop & Dining,Partnership/Affiliate,Rakuten,Summer Tablet 2024,Rakuten - Tablet Ad,Professional Designer,Keywords,52.58,0.11,0.85,0,,3696.9,79,0.1,1044.79,394398,17024,4021,1665
2024-03-05,Tabletop & Dining,TV,Rogers,Summer Tablet 2024,Rogers - Tablet Ad,Home Enthusiast,Interests,309.38,0.09,0.99,0,,31250.47,111,0.23,1186.68,993261,48610,10907,4712
2024-03-05,Storage & Organization,Direct,Direct Site,Spring Storag 2024,Direct Site - Storag Ad,Home Enthusiast,Broad,406.9,0.13,0.93,0,,38586.33,109,0.15,1786.31,365765,17409,3059,1580
2024-03-05,Home Décor,SEM,Bing,Spring Home D 2024,Bing - Home D Ad,Home Enthusiast,Broad,289.22,0.25,0.89,0,,20823.84,96,0.2,1663.01,132131,5801,1192,489
2024-03-05,Home Décor,Radio,Rogers,Refresh Home D 2024,Rogers - Home D Ad,Professional Designer,Broad,420.46,0.07,0.77,0,,34019.42,87,0.1,2326.17,384547,7397,1205,716
2024-03-05,Home Décor,Display,CTV,Promo Home D 2024,CTV - Home D Ad,Professional Designer,Keywords,185.71,0.13,0.97,0,,17126.18,106,0.18,1855.13,475777,19721,2878,1627
2024-03-05,Bedding & Bath,Partnership/Affiliate,Rakuten,Promo Beddin 2024,Rakuten - Beddin Ad,DIY Decorator,Broad,308.69,0.2,0.8,0,,17286.64,70,0.07,1284.66,534558,26369,5674,2987
2024-03-06,Cookware & Bakeware,SEM,Bing,Spring Cookwa 2024,Bing - Cookwa Ad,Home Enthusiast,Keywords,218.03,0.19,0.91,0,,12009.09,68,0.14,392.89,916693,10416,1940,1043
2024-03-06,Kitchen Appliances,SEM,Bing,Promo Kitche 2024,Bing - Kitche Ad,Professional Designer,Broad,210.12,0.14,0.91,0,,14275.55,79,0.07,2702.54,946992,22221,4927,2076
2024-03-06,Tabletop & Dining,Social,Pinterest,Refresh Tablet 2024,Pinterest - Tablet Ad,Professional Designer,Retargeting,320.95,0.19,0.83,0,,23917.19,92,0.2,2130.33,774070,13420,3397,1981
2024-03-06,Tabletop & Dining,Partnership/Affiliate,Rakuten,Summer Tablet 2024,Rakuten - Tablet Ad,Home Enthusiast,Interests,341.84,0.11,0.8,0,,24339.01,80,0.09,2195.35,297866,14235,1699,780
2024-03-06,Tabletop & Dining,Email,Klaviyo,Promo Tablet 2024,Klaviyo - Tablet Ad,Professional Designer,Interests,201.27,0.19,0.99,0,,17281.04,106,0.06,2840.65,930246,46110,6553,3301
2024-03-06,Storage & Organization,eFlyers,RetailMeNot,Spring Storag 2024,RetailMeNot - Storag Ad,Professional Designer,Interests,95.31,0.07,0.85,0,,7711.53,87,0.09,591.03,989827,46232,13766,7580
2024-03-06,Storage & Organization,Display,BlogTO,Refresh Storag 2024,BlogTO - Storag Ad,Home Enthusiast,Keywords,115.32,0.21,0.93,0,,7925.94,87,0.06,2717.37,938908,29663,7706,3092
2024-03-06,Storage & Organization,Social,Meta,Summer Storag 2024,Meta - Storag Ad,Professional Designer,Retargeting,370.06,0.13,0.95,0,,32195.22,100,0.11,417.88,745632,34871,4323,2497
2024-03-06,Home Décor,Direct,Direct Site,Summer Home D 2024,Direct Site - Home D Ad,Professional Designer,Keywords,484.69,0.2,0.92,0,,37224.19,96,0.09,315.62,169340,5128,795,418
2024-03-06,Home Décor,Partnership/Affiliate,Rakuten,Refresh Home D 2024,Rakuten - Home D Ad,Home Enthusiast,Retargeting,63.71,0.18,0.86,0,,3918.17,75,0.09,1718.69,883323,39840,4267,2248
2024-03-06,Bedding & Bath,Display,YouTube,Promo Beddin 2024,YouTube - Beddin Ad,Home Enthusiast,Broad,143.66,0.04,0.94,0,,10895.17,79,0.2,919.54,213218,7545,888,446
2024-03-07,Cookware & Bakeware,Display,YouTube,Promo Cookwa 2024,YouTube - Cookwa Ad,Home Enthusiast,Retargeting,285.5,0.05,0.75,0,,22511.67,83,0.13,862.91,403763,14229,2090,981
2024-03-07,Cookware & Bakeware,Partnership/Affiliate,Rakuten,Refresh Cookwa 2024,Rakuten - Cookwa Ad,Home Enthusiast,Interests,338.97,0.12,0.89,0,,26846.42,90,0.17,1675.9,314767,4363,534,307
2024-03-07,Cookware & Bakeware,Direct,Direct Site,Promo Cookwa 2024,Direct Site - Cookwa Ad,Professional Designer,Broad,336.27,0.03,0.84,0,,28377.83,87,0.11,429.26,735824,19075,2396,1381
2024-03-07,Kitchen Appliances,eFlyers,RetailMeNot,Summer Kitche 2024,RetailMeNot - Kitche Ad,Home Enthusiast,Interests,144.94,0.05,0.96,0,,12667.76,92,0.13,1730.55,343891,7037,1150,550
2024-03-07,Kitchen Appliances,Radio,Rogers,Promo Kitche 2024,Rogers - Kitche Ad,Professional Designer,Keywords,145.13,0.18,0.8,0,,9639.53,81,0.21,994.68,434718,8195,2254,1143
2024-03-07,Tabletop & Dining,SEO,Bing,Summer Tablet 2024,Bing - Tablet Ad,DIY Decorator,Keywords,475.89,0.01,0.81,0,,41459.54,88,0.21,1066.54,374833,15245,3210,1704
2024-03-07,Tabletop & Dining,Partnership/Affiliate,Rakuten,Refresh Tablet 2024,Rakuten - Tablet Ad,DIY Decorator,Broad,492.83,0.21,0.82,0,,34650.88,89,0.19,941.54,174244,8089,1345,596
2024-03-07,Tabletop & Dining,Display,YouTube,Spring Tablet 2024,YouTube - Tablet Ad,Home Enthusiast,Keywords,258.23,0.2,0.71,0,,19005.73,92,0.11,170.31,667233,27287,4078,1853
2024-03-07,Storage & Organization,TV,Rogers,Summer Storag 2024,Rogers - Storag Ad,DIY Decorator,Interests,433.06,0.02,0.85,0,,33951.9,80,0.19,2224.65,26133,276,73,38
2024-03-07,Home Décor,SEO,Bing,Summer Home D 2024,Bing - Home D Ad,DIY Decorator,Interests,395.61,0.11,0.92,0,,30279.99,86,0.11,1430.83,109521,2252,520,257
2024-03-07,Bedding & Bath,TV,Bell Media,Summer Beddin 2024,Bell Media - Beddin Ad,Professional Designer,Interests,249.42,0.23,0.86,0,,16324.54,85,0.1,149.92,526178,20574,5972,3299
2024-03-07,Bedding & Bath,SEO,Bing,Summer Beddin 2024,Bing - Beddin Ad,DIY Decorator,Keywords,207.71,0.06,0.81,0,,18353.26,94,0.16,1964.17,353583,5569,1258,524
2024-03-08,Cookware & Bakeware,SEM,Google,Promo Cookwa 2024,Google - Cookwa Ad,DIY Decorator,Broad,55.69,0.1,0.95,0,,4611.13,92,0.15,2534.99,802527,15486,3925,1767
2024-03-08,Cookware & Bakeware,Direct,Direct Site,Summer Cookwa 2024,Direct Site - Cookwa Ad,Home Enthusiast,Interests,349.16,0.15,0.96,0,,30272.17,102,0.1,706.75,594729,24852,5196,2403
2024-03-08,Cookware & Bakeware,Referring Domain,FoodNetwork.ca,Refresh Cookwa 2024,FoodNetwork.ca - Cookwa Ad,Professional Designer,Retargeting,264.5,0.21,1.0,0,,21522.37,103,0.07,404.63,738222,9670,1213,488
2024-03-08,Kitchen Appliances,SEO,Google,Summer Kitche 2024,Google - Kitche Ad,Professional Designer,Keywords,33.95,0.11,0.75,0,,2507.89,83,0.21,1512.86,790376,35542,6526,2622
2024-03-08,Kitchen Appliances,SEO,Bing,Refresh Kitche 2024,Bing - Kitche Ad,DIY Decorator,Interests,268.4,0.15,0.81,0,,18935.62,83,0.18,510.4,553668,20707,5395,3185
2024-03-08,Kitchen Appliances,Email,Salesforce,Promo Kitche 2024,Salesforce - Kitche Ad,Professional Designer,Broad,469.06,0.23,0.92,0,,34672.92,96,0.22,492.48,554850,21419,4171,1933
2024-03-08,Tabletop & Dining,SEM,Bing,Spring Tablet 2024,Bing - Tablet Ad,Home Enthusiast,Interests,355.21,0.05,0.73,0,,25308.71,75,0.14,374.67,660331,18983,2492,1171
2024-03-08,Storage & Organization,Display,CTV,Spring Storag 2024,CTV - Storag Ad,Home Enthusiast,Interests,152.83,0.23,0.83,0,,10002.72,85,0.2,1165.1,809246,21146,3191,1621
2024-03-08,Storage & Organization,Referring Domain,FoodNetwork.ca,Spring Storag 2024,FoodNetwork.ca - Storag Ad,DIY Decorator,Broad,64.94,0.05,0.75,0,,4935.44,80,0.16,467.44,552689,18511,4687,2184
2024-03-08,Storage & Organization,eFlyers,RetailMeNot,Promo Storag 2024,RetailMeNot - Storag Ad,Home Enthusiast,Broad,16.3,0.06,0.76,0,,1072.54,70,0.24,1883.28,155295,2576,708,328
2024-03-08,Home Décor,SEM,Bing,Promo Home D 2024,Bing - Home D Ad,DIY Decorator,Retargeting,173.64,0.13,0.74,0,,11178.94,74,0.16,1194.2,409257,15653,2676,1519
2024-03-08,Bedding & Bath,Partnership/Affiliate,Rakuten,Summer Beddin 2024,Rakuten - Beddin Ad,Home Enthusiast,Interests,360.0,0.21,0.87,0,,19339.2,68,0.15,2388.0,723660,10717,3000,1591
2024-03-08,Bedding & Bath,SEM,Google,Refresh Beddin 2024,Google - Beddin Ad,Professional Designer,Interests,368.32,0.05,0.87,0,,33240.88,95,0.25,2824.28,406035,10137,2905,1740
2024-03-09,Cookware & Bakeware,Radio,Rogers,Summer Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Interests,174.3,0.23,0.97,0,,14226.37,106,0.15,137.68,291290,3303,511,253
2024-03-09,Kitchen Appliances,Direct,Direct Site,Spring Kitche 2024,Direct Site - Kitche Ad,DIY Decorator,Keywords,433.64,0.23,1.0,0,,32722.47,98,0.18,1521.87,501446,20056,4603,2343
2024-03-09,Tabletop & Dining,Social,Meta,Spring Tablet 2024,Meta - Tablet Ad,DIY Decorator,Broad,357.24,0.04,0.96,0,,31208.49,91,0.07,2518.79,130228,1594,362,149
2024-03-09,Storage & Organization,Partnership/Affiliate,Honey,Summer Storag 2024,Honey - Storag Ad,DIY Decorator,Keywords,176.34,0.17,0.97,0,,11855.34,81,0.23,590.72,620354,24122,4179,1683
2024-03-09,Home Décor,TV,Rogers,Spring Home D 2024,Rogers - Home D Ad,Home Enthusiast,Broad,415.15,0.13,0.92,0,,34312.15,95,0.07,1385.86,293909,10093,2399,1155
2024-03-09,Home Décor,Referring Domain,FoodNetwork.ca,Refresh Home D 2024,FoodNetwork.ca - Home D Ad,Professional Designer,Interests,72.09,0.12,0.95,0,,6280.48,99,0.07,2797.79,97444,1427,168,91
2024-03-09,Home Décor,SEM,Bing,Spring Home D 2024,Bing - Home D Ad,Home Enthusiast,Keywords,120.5,0.09,0.72,0,,8224.12,75,0.19,815.52,882981,32878,9486,5434
2024-03-09,Bedding & Bath,SEM,Bing,Spring Beddin 2024,Bing - Beddin Ad,Professional Designer,Interests,101.33,0.04,0.79,0,,6517.55,67,0.1,645.91,931488,16737,4951,2237
2024-03-09,Bedding & Bath,Radio,Rogers,Spring Beddin 2024,Rogers - Beddin Ad,Professional Designer,Interests,295.67,0.09,0.89,0,,26905.97,100,0.14,1929.98,877132,14752,4277,2211
2024-03-09,Bedding & Bath,SEM,Google,Promo Beddin 2024,Google - Beddin Ad,Professional Designer,Interests,115.61,0.17,0.85,0,,8348.2,87,0.22,2403.46,100166,3058,434,192
2024-03-10,Cookware & Bakeware,Social,Pinterest,Summer Cookwa 2024,Pinterest - Cookwa Ad,Professional Designer,Broad,241.61,0.08,0.87,0,,17115.65,77,0.18,2713.7,343031,13052,2948,1691
2024-03-10,Cookware & Bakeware,Social,Pinterest,Promo Cookwa 2024,Pinterest - Cookwa Ad,Professional Designer,Interests,178.29,0.23,0.76,0,,9884.4,72,0.12,571.96,578338,10089,1052,591
2024-03-10,Kitchen Appliances,eFlyers,RetailMeNot,Promo Kitche 2024,RetailMeNot - Kitche Ad,Professional Designer,Broad,137.5,0.09,0.8,0,,9259.25,74,0.19,970.5,979116,44155,11155,6471
2024-03-10,Kitchen Appliances,Partnership/Affiliate,Rakuten,Promo Kitche 2024,Rakuten - Kitche Ad,Professional Designer,Interests,477.68,0.1,0.71,0,,28374.19,66,0.15,2774.83,934662,31660,7583,3828
2024-03-10,Tabletop & Dining,SEM,Google,Refresh Tablet 2024,Google - Tablet Ad,Home Enthusiast,Keywords,165.0,0.19,0.94,0,,11627.55,87,0.14,579.49,5884,213,29,12
2024-03-10,Tabletop & Dining,Direct,Direct Site,Summer Tablet 2024,Direct Site - Tablet Ad,Home Enthusiast,Broad,226.73,0.18,0.75,0,,15989.0,86,0.16,2349.26,10184,296,50,24
2024-03-10,Tabletop & Dining,Referring Domain,Design*Sponge,Summer Tablet 2024,Design*Sponge - Tablet Ad,Professional Designer,Retargeting,418.2,0.18,0.93,0,,28462.69,83,0.07,472.66,805109,38170,6869,3196
2024-03-10,Storage & Organization,Referring Domain,Design*Sponge,Promo Storag 2024,Design*Sponge - Storag Ad,DIY Decorator,Keywords,183.23,0.17,0.99,0,,14903.93,98,0.06,2668.21,191814,7809,1357,635
2024-03-10,Storage & Organization,Social,TikTok,Promo Storag 2024,TikTok - Storag Ad,Home Enthusiast,Broad,81.97,0.05,0.76,0,,5061.65,65,0.14,1084.8,690815,11878,1545,714
2024-03-10,Home Décor,Radio,Bell Media,Refresh Home D 2024,Bell Media - Home D Ad,Professional Designer,Broad,94.32,0.17,0.95,0,,7985.13,102,0.14,339.66,724391,28473,6582,3165
2024-03-10,Home Décor,Social,Pinterest,Refresh Home D 2024,Pinterest - Home D Ad,Home Enthusiast,Retargeting,347.85,0.0,0.9,0,,30610.8,88,0.18,1325.13,62159,1374,208,109
2024-03-10,Home Décor,eFlyers,RetailMeNot,Refresh Home D 2024,RetailMeNot - Home D Ad,Professional Designer,Interests,424.42,0.24,0.73,0,,25804.74,80,0.09,1329.79,801509,20309,4771,2051
2024-03-10,Bedding & Bath,eFlyers,RetailMeNot,Summer Beddin 2024,RetailMeNot - Beddin Ad,DIY Decorator,Retargeting,225.92,0.12,0.71,0,,14711.91,74,0.22,1434.73,57505,2620,621,279
2024-03-10,Bedding & Bath,Email,Salesforce,Spring Beddin 2024,Salesforce - Beddin Ad,DIY Decorator,Interests,101.68,0.09,0.71,0,,7217.25,78,0.11,1944.35,629719,9110,2244,1136
2024-03-11,Cookware & Bakeware,Display,YouTube,Spring Cookwa 2024,YouTube - Cookwa Ad,DIY Decorator,Keywords,76.14,0.04,0.85,0,,7821.1,107,0.23,1101.62,485280,18226,2712,1532
2024-03-11,Cookware & Bakeware,Partnership/Affiliate,Honey,Spring Cookwa 2024,Honey - Cookwa Ad,Home Enthusiast,Interests,195.81,0.04,0.99,0,,14662.25,78,0.18,2657.91,405464,12368,3031,1417
2024-03-11,Kitchen Appliances,Direct,Direct Site,Promo Kitche 2024,Direct Site - Kitche Ad,Home Enthusiast,Broad,475.92,0.06,0.9,0,,37131.28,83,0.23,2526.87,459489,22334,5778,2970
2024-03-11,Kitchen Appliances,Direct,Direct Site,Spring Kitche 2024,Direct Site - Kitche Ad,Professional Designer,Retargeting,119.38,0.23,0.78,0,,8456.88,92,0.19,638.57,530927,19568,4323,2515
2024-03-11,Kitchen Appliances,Referring Domain,Design*Sponge,Refresh Kitche 2024,Design*Sponge - Kitche Ad,Home Enthusiast,Retargeting,115.46,0.2,0.9,0,,7666.54,83,0.1,1441.08,833645,40878,6688,2971
2024-03-11,Tabletop & Dining,Email,Klaviyo,Spring Tablet 2024,Klaviyo - Tablet Ad,DIY Decorator,Interests,368.16,0.15,0.84,0,,25973.69,83,0.13,1826.17,572759,14640,4186,1684
2024-03-11,Storage & Organization,Email,Salesforce,Promo Storag 2024,Salesforce - Storag Ad,Home Enthusiast,Retargeting,429.36,0.12,0.86,0,,25692.9,68,0.08,1231.18,427511,4826,1305,774
2024-03-11,Storage & Organization,Referring Domain,Design*Sponge,Refresh Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Broad,377.79,0.13,0.79,0,,17748.57,54,0.2,1409.35,495083,5536,1245,539
2024-03-11,Home Décor,eFlyers,RetailMeNot,Promo Home D 2024,RetailMeNot - Home D Ad,Home Enthusiast,Interests,284.87,0.12,0.77,0,,22812.39,91,0.23,481.92,641613,30767,3836,1838
2024-03-11,Home Décor,Display,YouTube,Refresh Home D 2024,YouTube - Home D Ad,Home Enthusiast,Broad,386.93,0.25,0.99,0,,29019.75,100,0.16,1120.87,233330,6236,1370,635
2024-03-11,Bedding & Bath,Referring Domain,FoodNetwork.ca,Refresh Beddin 2024,FoodNetwork.ca - Beddin Ad,DIY Decorator,Retargeting,124.17,0.1,0.93,0,,9946.02,89,0.11,2781.2,169592,7963,1079,493
2024-03-11,Bedding & Bath,Partnership/Affiliate,Honey,Promo Beddin 2024,Honey - Beddin Ad,DIY Decorator,Broad,346.43,0.02,0.87,0,,35647.65,105,0.13,1312.98,203049,7199,1610,688
2024-03-12,Cookware & Bakeware,Partnership/Affiliate,Rakuten,Promo Cookwa 2024,Rakuten - Cookwa Ad,Home Enthusiast,Interests,310.76,0.04,0.89,0,,25954.68,87,0.19,2860.35,28823,1144,316,167
2024-03-12,Cookware & Bakeware,Partnership/Affiliate,Rakuten,Summer Cookwa 2024,Rakuten - Cookwa Ad,Professional Designer,Interests,365.68,0.06,0.84,0,,26467.92,77,0.19,679.38,144093,3129,872,384
2024-03-12,Cookware & Bakeware,Radio,Rogers,Summer Cookwa 2024,Rogers - Cookwa Ad,DIY Decorator,Retargeting,495.01,0.2,0.99,0,,35244.71,89,0.15,422.36,638347,27777,7622,4434
2024-03-12,Kitchen Appliances,Radio,Bell Media,Spring Kitche 2024,Bell Media - Kitche Ad,DIY Decorator,Keywords,345.78,0.1,0.86,0,,26452.17,85,0.14,1217.42,826079,22042,3350,1819
2024-03-12,Tabletop & Dining,eFlyers,Flipp,Promo Tablet 2024,Flipp - Tablet Ad,Professional Designer,Keywords,157.09,0.1,0.95,0,,13855.34,98,0.2,1153.78,756435,35624,8045,3926
2024-03-12,Storage & Organization,SEO,Google,Refresh Storag 2024,Google - Storag Ad,DIY Decorator,Keywords,365.17,0.09,0.9,0,,25587.46,77,0.08,804.9,511033,9404,1123,593
2024-03-12,Home Décor,Radio,Rogers,Summer Home D 2024,Rogers - Home D Ad,Professional Designer,Interests,158.22,0.11,0.94,0,,12110.16,86,0.19,1747.87,628303,7181,919,463
2024-03-12,Bedding & Bath,Display,CTV,Refresh Beddin 2024,CTV - Beddin Ad,DIY Decorator,Interests,163.73,0.18,0.87,0,,13157.34,98,0.11,2167.93,710983,15496,3854,2077
2024-03-13,Cookware & Bakeware,eFlyers,RetailMeNot,Promo Cookwa 2024,RetailMeNot - Cookwa Ad,Professional Designer,Broad,28.58,0.05,0.79,0,,2172.08,80,0.17,852.32,761169,23096,6329,3185
